,datetime,dhttemp,dhthumd,bmptemp,bmppres
0,2021-06-10 14:32:00,32.0,33.2,31.5,99914.0
1,2021-06-10 14:39:00,32.0,37.4,31.22,99922.8
2,2021-06-10 14:44:00,32.0,38.6,31.119999999999997,99926.2
3,2021-06-10 14:49:00,32.0,39.6,31.139999999999997,99925.0
4,2021-06-10 14:54:00,32.0,41.0,31.04,99926.8
5,2021-06-10 14:59:00,32.0,41.0,30.96,99925.6
6,2021-06-10 15:04:00,32.0,40.4,30.82,99919.8
7,2021-06-10 15:09:00,32.0,40.4,30.8,99921.2
8,2021-06-10 15:14:00,32.0,41.0,30.78,99928.6
9,2021-06-10 15:19:00,32.0,41.0,30.8,99926.6
10,2021-06-10 15:24:00,32.0,40.8,30.72,99918.0
11,2021-06-10 15:29:00,32.0,40.8,30.68,99908.2
12,2021-06-10 15:34:00,32.0,40.6,30.6,99904.4
13,2021-06-10 15:39:00,32.0,40.0,30.560000000000002,99902.0
14,2021-06-10 15:44:00,32.0,40.4,30.559999999999995,99914.6
15,2021-06-10 15:49:00,32.0,40.4,30.52,99932.0
16,2021-06-10 15:54:00,32.0,41.0,30.46,99942.0
17,2021-06-10 15:59:00,31.8,41.0,30.419999999999998,99946.4
18,2021-06-10 16:04:00,32.0,41.4,30.4,99953.6
19,2021-06-10 16:10:00,31.8,41.2,30.4,99966.0
20,2021-06-10 16:15:00,31.6,42.0,30.380000000000003,99974.2
21,2021-06-10 16:20:00,31.4,43.0,30.2,99978.2
22,2021-06-10 16:25:00,31.0,43.6,29.940000000000005,99985.6
23,2021-06-10 16:30:00,31.0,44.0,29.8,99990.0
24,2021-06-10 16:35:00,31.0,44.6,29.78,99992.8
25,2021-06-10 16:40:00,31.0,44.0,29.880000000000003,99990.0
26,2021-06-10 16:45:00,31.0,44.4,29.68,99995.4
27,2021-06-10 16:50:00,31.0,45.0,29.54,99996.0
28,2021-06-10 16:55:00,31.0,45.0,29.660000000000004,100001.4
29,2021-06-10 17:00:00,31.0,44.4,29.6,100002.2
30,2021-06-10 17:05:00,30.8,44.4,29.52,99999.4
31,2021-06-10 17:10:00,30.4,45.2,29.54,100003.0
32,2021-06-10 17:15:00,30.8,45.2,29.4,100012.4
33,2021-06-10 17:20:00,30.0,46.0,29.340000000000003,100019.8
34,2021-06-10 17:25:00,30.0,46.2,29.359999999999996,100023.4
35,2021-06-10 17:30:00,30.0,46.0,29.159999999999997,100030.0
36,2021-06-10 17:35:00,30.0,46.4,29.24,100036.0
37,2021-06-10 17:41:00,30.0,47.6,29.46,100051.2
38,2021-06-10 17:46:00,30.0,47.0,29.46,100059.2
39,2021-06-10 17:51:00,30.0,47.8,29.439999999999998,100068.2
40,2021-06-10 17:56:00,30.0,48.4,29.4,100078.0
41,2021-06-10 18:01:00,30.0,49.2,29.419999999999998,100076.0
42,2021-06-10 18:06:00,30.0,47.0,29.18,100076.6
43,2021-06-10 18:11:00,30.0,47.0,29.1,100078.6
44,2021-06-10 18:16:00,30.0,46.6,29.139999999999997,100084.6
45,2021-06-10 18:21:00,30.0,46.4,29.1,100095.4
46,2021-06-10 18:26:00,30.0,51.4,29.28,100094.2
47,2021-06-10 18:31:00,30.0,53.4,29.26,100102.4
48,2021-06-10 18:36:00,30.0,51.6,29.259999999999998,100099.4
49,2021-06-10 18:41:00,30.0,51.0,29.259999999999998,100103.4
50,2021-06-10 18:46:00,30.0,50.0,29.2,100104.8
51,2021-06-10 18:51:00,30.0,50.0,29.18,100112.0
52,2021-06-10 18:56:00,30.0,50.8,29.159999999999997,100115.2
53,2021-06-10 19:01:00,30.0,51.8,29.080000000000002,100108.8
54,2021-06-10 19:07:00,30.0,51.8,29.1,100105.8
55,2021-06-10 19:12:00,30.0,52.6,29.1,100114.6
56,2021-06-10 19:17:00,30.0,51.6,28.98,100125.6
57,2021-06-10 19:22:00,30.0,53.0,28.940000000000005,100137.2
58,2021-06-10 19:27:00,30.0,52.8,28.82,100148.4
59,2021-06-10 19:32:00,30.0,54.8,28.839999999999996,100156.6
60,2021-06-10 19:37:00,30.0,54.0,28.82,100169.0
61,2021-06-10 19:42:00,30.0,54.6,28.82,100171.6
62,2021-06-10 19:47:00,30.0,55.0,28.919999999999998,100176.6
63,2021-06-10 19:52:00,30.0,54.8,29.0,100185.4
64,2021-06-10 19:57:00,30.0,53.2,29.02,100196.4
65,2021-06-10 20:02:00,30.0,53.6,29.02,100204.2
66,2021-06-10 20:07:00,30.0,55.0,29.060000000000002,100217.0
67,2021-06-10 20:12:00,30.0,55.6,29.02,100230.8
68,2021-06-10 20:17:00,30.0,56.8,28.98,100242.8
69,2021-06-10 20:22:00,30.0,58.0,28.96,100240.2
70,2021-06-10 20:27:00,30.0,58.0,29.0,100249.4
71,2021-06-10 20:32:00,30.0,58.0,28.82,100261.4
72,2021-06-10 20:38:00,30.0,58.0,28.82,100270.0
73,2021-06-10 20:43:00,30.0,58.0,28.939999999999998,100273.2
74,2021-06-10 20:48:00,30.0,58.0,28.9,100297.8
75,2021-06-10 20:53:00,30.0,58.0,28.76,100304.8
76,2021-06-10 20:58:00,30.0,58.0,28.72,100302.4
77,2021-06-10 21:03:00,30.0,58.0,28.72,100305.0
78,2021-06-10 21:08:00,30.0,58.0,28.820000000000004,100299.0
79,2021-06-10 21:13:00,30.0,58.0,28.9,100304.4
80,2021-06-10 21:18:00,30.0,58.0,29.0,100318.4
81,2021-06-10 21:23:00,30.0,58.0,29.0,100328.4
82,2021-06-10 21:28:00,30.0,58.0,29.0,100337.2
83,2021-06-10 21:33:00,30.0,58.0,29.0,100347.0
84,2021-06-10 21:38:00,30.0,58.2,29.0,100356.4
85,2021-06-10 21:43:00,30.0,58.8,29.0,100367.8
86,2021-06-10 21:48:00,30.0,59.0,29.0,100357.8
87,2021-06-10 21:53:00,30.0,59.0,29.0,100360.4
88,2021-06-10 21:58:00,30.0,59.0,29.0,100354.0
89,2021-06-10 22:03:00,30.0,59.0,29.0,100339.4
90,2021-06-10 22:08:00,30.0,59.2,29.0,100325.4
91,2021-06-10 22:14:00,30.0,59.8,28.98,100311.6
92,2021-06-10 22:19:00,30.0,59.6,28.98,100300.4
93,2021-06-10 22:24:00,30.0,59.8,28.939999999999998,100294.0
94,2021-06-10 22:29:00,30.0,60.0,28.919999999999998,100293.2
95,2021-06-10 22:34:00,30.0,59.8,28.9,100290.2
96,2021-06-10 22:39:00,30.0,59.4,28.939999999999998,100289.2
97,2021-06-10 22:44:00,30.0,59.0,28.9,100283.6
98,2021-06-10 22:49:00,30.0,59.0,28.9,100277.6
99,2021-06-10 22:54:00,30.0,59.0,28.9,100274.6
100,2021-06-10 22:59:00,30.0,59.0,28.9,100279.8
101,2021-06-10 23:04:00,30.0,59.0,28.879999999999995,100277.8
102,2021-06-10 23:09:00,30.0,59.4,28.9,100277.4
103,2021-06-10 23:14:00,30.0,59.6,28.839999999999996,100272.8
104,2021-06-10 23:19:00,30.0,59.8,28.9,100271.0
105,2021-06-10 23:24:00,30.0,59.2,28.9,100258.6
106,2021-06-10 23:30:00,30.0,59.6,28.9,100255.4
107,2021-06-10 23:35:00,30.0,59.6,28.880000000000003,100251.8
108,2021-06-10 23:40:00,30.0,60.0,28.839999999999996,100239.8
109,2021-06-10 23:45:00,30.0,59.2,28.8,100238.8
110,2021-06-10 23:50:00,30.0,59.8,28.8,100231.0
111,2021-06-10 23:55:00,30.0,59.6,28.8,100226.6
112,2021-06-11 00:00:00,30.0,62.0,28.8,100222.2
113,2021-06-11 00:05:00,30.0,59.6,28.78,100203.4
114,2021-06-11 00:10:00,30.0,59.6,28.8,100194.2
115,2021-06-11 00:15:00,30.0,60.2,28.8,100193.0
116,2021-06-11 00:20:00,30.0,60.6,28.8,100190.6
117,2021-06-11 00:25:00,30.0,60.2,28.8,100181.8
118,2021-06-11 00:30:00,30.0,60.4,28.8,100181.4
119,2021-06-11 00:35:00,30.0,60.2,28.78,100182.6
120,2021-06-11 00:40:00,30.0,60.2,28.74,100179.2
121,2021-06-11 00:45:00,30.0,70.4,28.7,100178.2
122,2021-06-11 00:51:00,30.0,69.6,28.72,100178.2
123,2021-06-11 00:56:00,30.0,60.0,28.7,100176.2
124,2021-06-11 01:01:00,30.0,60.4,28.7,100173.4
125,2021-06-11 01:06:00,30.0,61.0,28.7,100164.4
126,2021-06-11 01:11:00,30.0,61.0,28.7,100160.0
127,2021-06-11 01:16:00,30.0,61.0,28.639999999999997,100157.4
128,2021-06-11 01:21:00,30.0,60.4,28.619999999999997,100156.6
129,2021-06-11 01:26:00,30.0,61.0,28.6,100147.2
130,2021-06-11 01:31:00,30.0,61.0,28.6,100140.4
131,2021-06-11 01:36:00,30.0,61.0,28.6,100136.6
132,2021-06-11 01:41:00,30.0,60.6,28.6,100131.0
133,2021-06-11 01:46:00,30.0,61.0,28.6,100132.2
134,2021-06-11 01:51:00,30.0,60.8,28.6,100127.0
135,2021-06-11 01:56:00,30.0,60.8,28.560000000000002,100129.8
136,2021-06-11 02:01:00,30.0,60.2,28.5,100139.8
137,2021-06-11 02:06:00,30.0,60.8,28.560000000000002,100139.0
138,2021-06-11 02:11:00,30.0,61.0,28.54,100141.2
139,2021-06-11 02:16:00,30.0,61.0,28.54,100132.0
140,2021-06-11 02:22:00,30.0,61.0,28.5,100121.2
141,2021-06-11 02:27:00,30.0,61.0,28.5,100116.2
142,2021-06-11 02:32:00,30.0,61.0,28.5,100110.0
143,2021-06-11 02:37:00,30.0,61.0,28.5,100109.6
144,2021-06-11 02:42:00,30.0,61.0,28.5,100109.8
145,2021-06-11 02:47:00,30.0,61.0,28.5,100111.4
146,2021-06-11 02:52:00,30.0,61.0,28.48,100105.2
147,2021-06-11 02:57:00,30.0,61.0,28.48,100099.4
148,2021-06-11 03:02:00,30.0,61.0,28.419999999999998,100091.4
149,2021-06-11 03:07:00,30.0,61.0,28.4,100088.8
150,2021-06-11 03:12:00,30.0,61.0,28.4,100092.2
151,2021-06-11 03:17:00,30.0,61.0,28.380000000000003,100093.6
152,2021-06-11 03:22:00,30.0,61.0,28.4,100096.0
153,2021-06-11 03:27:00,30.0,61.0,28.4,100094.0
154,2021-06-11 03:32:00,30.0,61.0,28.4,100102.0
155,2021-06-11 03:37:00,30.0,61.0,28.4,100101.8
156,2021-06-11 03:42:00,30.0,61.0,28.4,100101.0
157,2021-06-11 03:47:00,29.8,61.0,28.4,100098.0
158,2021-06-11 03:53:00,30.0,61.0,28.380000000000003,100092.0
159,2021-06-11 03:58:00,29.8,61.0,28.32,100093.0
160,2021-06-11 04:03:00,30.0,61.0,28.3,100091.6
161,2021-06-11 04:08:00,30.0,61.0,28.3,100089.2
162,2021-06-11 04:13:00,29.8,61.0,28.3,100087.8
163,2021-06-11 04:18:00,30.0,60.8,28.3,100090.8
164,2021-06-11 04:23:00,30.0,61.0,28.3,100097.4
165,2021-06-11 04:28:00,30.0,61.0,28.3,100101.0
166,2021-06-11 04:33:00,29.6,61.0,28.3,100106.4
167,2021-06-11 04:38:00,29.6,61.0,28.3,100103.2
168,2021-06-11 04:43:00,29.6,61.0,28.28,100097.8
169,2021-06-11 04:48:00,29.6,61.0,28.26,100103.2
170,2021-06-11 04:53:00,29.6,61.0,28.2,100103.6
171,2021-06-11 04:58:00,30.0,61.0,28.22,100105.2
172,2021-06-11 05:03:00,29.4,61.0,28.2,100113.6
173,2021-06-11 05:08:00,29.4,61.0,28.2,100121.2
174,2021-06-11 05:14:00,29.8,61.0,28.2,100123.8
175,2021-06-11 05:19:00,29.4,61.0,28.2,100124.4
176,2021-06-11 05:24:00,29.6,61.0,28.2,100122.8
177,2021-06-11 05:29:00,29.2,61.0,28.139999999999997,100121.8
178,2021-06-11 05:34:00,29.4,61.0,28.120000000000005,100121.2
179,2021-06-11 05:39:00,29.2,61.0,28.119999999999997,100119.6
180,2021-06-11 05:44:00,29.2,61.0,28.1,100120.2
181,2021-06-11 05:49:00,29.2,61.0,28.1,100122.2
182,2021-06-11 05:54:00,29.2,61.0,28.1,100129.2
183,2021-06-11 05:59:00,29.6,61.0,28.1,100138.4
184,2021-06-11 06:04:00,29.6,61.0,28.1,100138.4
185,2021-06-11 06:09:00,29.6,61.0,28.1,100142.4
186,2021-06-11 06:14:00,29.0,61.0,28.1,100148.0
187,2021-06-11 06:19:00,29.0,61.2,28.1,100148.2
188,2021-06-11 06:24:00,29.2,61.0,28.1,100145.6
189,2021-06-11 06:29:00,29.0,61.0,28.1,100143.2
190,2021-06-11 06:34:00,29.0,61.0,28.080000000000002,100143.0
191,2021-06-11 06:40:00,29.0,61.0,28.060000000000002,100146.2
192,2021-06-11 06:45:00,29.4,61.0,28.0,100148.2
193,2021-06-11 06:50:00,29.4,61.4,28.080000000000002,100149.6
194,2021-06-11 06:55:00,29.0,61.2,28.080000000000002,100147.2
195,2021-06-11 07:00:00,29.0,61.8,28.1,100150.4
196,2021-06-11 07:05:00,29.0,61.0,28.0,100157.6
197,2021-06-11 07:10:00,29.0,61.4,28.0,100164.6
198,2021-06-11 07:15:00,29.4,61.2,28.0,100169.4
199,2021-06-11 07:20:00,29.0,71.8,28.02,100174.4
200,2021-06-11 07:25:00,29.2,67.0,28.04,100177.0
201,2021-06-11 07:30:00,29.2,65.8,27.96,100182.2
202,2021-06-11 07:35:00,29.4,61.0,27.96,100185.8
203,2021-06-11 07:40:00,29.2,61.0,27.9,100192.0
204,2021-06-11 07:45:00,29.0,61.0,27.9,100198.2
205,2021-06-11 07:50:00,29.0,61.6,27.9,100196.8
206,2021-06-11 07:55:00,29.2,61.8,27.860000000000003,100196.8
207,2021-06-11 08:00:00,29.0,62.0,27.880000000000003,100200.0
208,2021-06-11 08:05:00,29.4,62.0,27.9,100211.0
209,2021-06-11 08:11:00,29.0,61.8,27.9,100219.4
210,2021-06-11 08:16:00,29.0,61.8,27.9,100219.0
211,2021-06-11 08:21:00,29.2,61.8,27.9,100209.8
212,2021-06-11 08:26:00,29.2,62.0,27.9,100209.0
213,2021-06-11 08:31:00,29.2,62.0,27.96,100217.2
214,2021-06-11 08:36:00,29.0,62.0,28.0,100217.4
215,2021-06-11 08:41:00,29.4,62.0,28.04,100217.2
216,2021-06-11 08:46:00,29.6,62.0,28.119999999999997,100214.0
217,2021-06-11 08:51:00,29.8,61.8,28.32,100215.4
218,2021-06-11 08:56:00,30.0,61.2,28.619999999999997,100214.8
219,2021-06-11 09:01:00,30.0,61.4,28.860000000000003,100210.2
220,2021-06-11 09:06:00,30.0,62.0,29.02,100213.2
221,2021-06-11 09:11:00,30.0,61.6,29.140000000000004,100218.8
222,2021-06-11 09:16:00,30.0,61.0,29.24,100225.4
223,2021-06-11 09:21:00,30.0,59.6,29.380000000000003,100224.8
224,2021-06-11 09:26:00,30.0,59.2,29.4,100233.4
225,2021-06-11 09:31:00,30.0,59.0,29.54,100238.4
226,2021-06-11 09:37:00,30.0,59.0,29.7,100243.2
227,2021-06-11 09:42:00,30.6,58.0,29.919999999999998,100251.2
228,2021-06-11 09:47:00,31.0,56.6,30.059999999999995,100259.2
229,2021-06-11 09:52:00,31.0,56.8,30.080000000000002,100266.2
230,2021-06-11 09:57:00,31.0,57.0,30.02,100268.2
231,2021-06-11 10:02:00,31.0,56.6,30.259999999999998,100272.0
232,2021-06-11 10:07:00,31.0,55.8,30.22,100277.2
233,2021-06-11 10:12:00,31.0,55.6,30.24,100282.4
234,2021-06-11 10:17:00,31.0,53.6,30.48,100279.4
235,2021-06-11 10:22:00,31.0,55.2,30.380000000000003,100278.2
236,2021-06-11 10:27:00,31.0,55.8,30.26,100276.0
237,2021-06-11 10:32:00,31.4,52.8,30.639999999999997,100266.0
238,2021-06-11 10:37:00,31.8,50.6,30.98,100254.2
239,2021-06-11 10:42:00,32.0,50.2,31.059999999999995,100251.8
240,2021-06-11 10:47:00,32.0,51.0,31.059999999999995,100245.8
241,2021-06-11 10:52:00,32.0,50.0,31.18,100237.0
242,2021-06-11 10:57:00,32.0,46.6,31.359999999999996,100231.2
243,2021-06-11 11:02:00,32.0,47.6,31.200000000000006,100235.8
244,2021-06-11 11:08:00,32.0,47.4,31.419999999999998,100236.6
245,2021-06-11 11:13:00,32.2,44.4,31.72,100237.0
246,2021-06-11 11:18:00,33.0,40.8,31.8,100240.8
247,2021-06-11 11:23:00,32.0,44.4,31.560000000000002,100237.6
248,2021-06-11 11:28:00,32.6,41.4,31.919999999999998,100241.4
249,2021-06-11 11:33:00,33.0,41.2,31.919999999999998,100250.8
250,2021-06-11 11:38:00,33.0,39.2,31.880000000000003,100243.4
251,2021-06-11 11:43:00,32.6,40.4,31.699999999999996,100236.8
252,2021-06-11 11:48:00,32.2,41.4,31.580000000000002,100225.4
253,2021-06-11 11:53:00,32.0,43.2,31.339999999999996,100231.4
254,2021-06-11 11:58:00,32.0,44.2,31.139999999999997,100230.6
255,2021-06-11 12:03:00,32.0,45.0,31.0,100230.6
256,2021-06-11 12:08:00,32.0,45.0,30.740000000000002,100226.0
257,2021-06-11 12:13:00,32.0,44.2,30.7,100224.0
258,2021-06-11 12:18:00,31.6,44.0,30.639999999999997,100231.6
259,2021-06-11 12:23:00,31.2,43.0,30.28,100241.4
260,2021-06-11 12:28:00,31.0,42.0,30.1,100249.6
261,2021-06-11 12:34:00,31.0,42.6,30.04,100252.2
262,2021-06-11 12:39:00,31.0,42.2,29.919999999999998,100253.2
263,2021-06-11 12:44:00,31.0,43.2,29.919999999999998,100239.2
264,2021-06-11 12:49:00,31.0,43.6,29.9,100240.6
265,2021-06-11 12:54:00,31.0,44.2,29.9,100248.8
266,2021-06-11 12:59:00,31.0,45.2,29.9,100256.8
267,2021-06-11 13:04:00,31.0,50.0,30.0,100251.0
268,2021-06-11 13:09:00,31.0,52.6,30.02,100238.4
269,2021-06-11 13:14:00,31.0,54.8,30.080000000000002,100231.8
270,2021-06-11 13:19:00,31.0,55.0,29.98,100221.2
271,2021-06-11 13:24:00,31.0,54.6,30.02,100219.2
272,2021-06-11 13:29:00,31.0,55.8,30.1,100219.6
273,2021-06-11 13:34:00,31.0,56.4,30.18,100216.0
274,2021-06-11 13:39:00,31.0,56.2,30.2,100217.4
275,2021-06-11 13:44:00,31.0,56.4,30.28,100211.8
276,2021-06-11 13:55:00,31.0,56.4,30.3,100189.6
277,2021-06-11 14:00:00,31.0,55.2,30.26,100183.6
278,2021-06-11 14:05:00,31.0,57.0,30.3,100181.0
279,2021-06-11 14:10:00,31.0,56.4,30.2,100187.0
280,2021-06-11 14:15:00,31.0,56.0,30.160000000000004,100192.2
281,2021-06-11 14:20:00,31.0,56.0,30.179999999999996,100204.4
282,2021-06-11 14:25:00,31.0,55.2,30.02,100206.4
283,2021-06-11 14:30:00,31.0,54.6,29.940000000000005,100211.6
284,2021-06-11 14:35:00,31.0,56.4,29.940000000000005,100212.6
285,2021-06-11 14:40:00,31.0,56.4,29.9,100198.4
286,2021-06-11 14:45:00,31.0,56.0,29.96,100182.0
287,2021-06-11 14:50:00,31.0,56.2,29.940000000000005,100180.0
288,2021-06-11 14:56:00,31.0,56.6,29.939999999999998,100175.0
289,2021-06-11 15:03:00,31.0,57.0,30.0,100184.4
290,2021-06-11 15:08:00,31.0,57.0,30.0,100189.6
291,2021-06-11 15:13:00,31.0,57.4,30.04,100195.6
292,2021-06-11 15:18:00,31.0,57.0,29.919999999999998,100202.0
293,2021-06-11 15:23:00,31.0,57.4,29.939999999999998,100196.0
294,2021-06-11 15:28:00,31.0,58.0,30.0,100197.0
295,2021-06-11 15:33:00,31.0,58.0,29.98,100199.4
296,2021-06-11 15:38:00,31.0,58.8,29.96,100199.8
297,2021-06-11 15:45:00,31.0,59.2,30.0,100201.2
298,2021-06-11 15:50:00,31.0,60.0,29.919999999999998,100208.0
299,2021-06-11 15:55:00,31.0,60.2,29.860000000000003,100206.6
300,2021-06-11 16:00:00,31.0,61.0,29.8,100203.8
301,2021-06-11 16:05:00,31.0,61.4,29.8,100202.4
302,2021-06-11 16:10:00,30.8,62.2,29.8,100207.2
303,2021-06-11 16:15:00,30.6,61.6,29.76,100218.2
304,2021-06-11 16:20:00,30.8,61.4,29.7,100213.8
305,2021-06-11 16:25:00,30.0,62.0,29.6,100210.4
306,2021-06-11 16:30:00,30.0,62.8,29.580000000000002,100208.4
307,2021-06-11 16:35:00,30.0,63.0,29.6,100208.8
308,2021-06-11 16:40:00,30.0,63.0,29.580000000000002,100204.2
309,2021-06-11 16:45:00,30.0,63.6,29.580000000000002,100203.6
310,2021-06-11 16:50:00,30.0,64.0,29.54,100207.4
311,2021-06-11 16:55:00,30.0,64.0,29.420000000000005,100209.6
312,2021-06-11 17:01:00,30.0,63.6,29.2,100218.4
313,2021-06-11 17:06:00,30.0,63.6,29.28,100228.2
314,2021-06-11 17:11:00,30.0,65.0,29.360000000000003,100238.2
315,2021-06-11 17:16:00,30.0,65.4,29.3,100241.2
316,2021-06-11 17:21:00,30.0,65.0,29.32,100242.6
317,2021-06-11 17:26:00,30.0,65.0,29.22,100247.6
318,2021-06-11 17:31:00,30.0,65.0,29.26,100250.0
319,2021-06-11 17:36:00,30.0,65.0,29.22,100257.6
320,2021-06-11 17:41:00,30.0,65.0,29.0,100255.4
321,2021-06-11 17:46:00,30.0,65.0,28.9,100256.6
322,2021-06-11 17:51:00,30.0,64.8,28.919999999999998,100256.4
323,2021-06-11 17:56:00,30.0,64.0,28.9,100262.4
324,2021-06-11 18:01:00,30.0,64.4,29.0,100265.8
325,2021-06-11 18:06:00,30.0,65.0,29.02,100271.8
326,2021-06-11 18:11:00,30.0,65.0,29.0,100275.8
327,2021-06-11 18:16:00,30.0,65.0,29.02,100284.0
328,2021-06-11 18:21:00,30.0,65.2,29.0,100291.8
329,2021-06-11 18:26:00,30.0,65.4,28.880000000000003,100296.2
330,2021-06-11 18:32:00,30.0,65.6,28.919999999999998,100291.4
331,2021-06-11 18:37:00,30.0,66.0,28.9,100298.0
332,2021-06-11 18:42:00,30.0,66.0,28.82,100305.4
333,2021-06-11 18:47:00,30.0,66.0,28.880000000000003,100308.4
334,2021-06-11 18:52:00,30.0,66.0,28.820000000000004,100310.6
335,2021-06-11 18:57:00,30.0,66.0,28.8,100314.8
336,2021-06-11 19:02:00,30.0,65.8,28.78,100320.6
337,2021-06-11 19:07:00,30.0,66.0,28.880000000000003,100322.4
338,2021-06-11 19:12:00,30.0,66.0,28.78,100331.2
339,2021-06-11 19:17:00,30.0,66.0,28.740000000000002,100342.0
340,2021-06-11 19:22:00,30.0,66.2,28.659999999999997,100346.4
341,2021-06-11 19:27:00,30.0,65.8,28.48,100356.0
342,2021-06-11 19:32:00,30.0,65.4,28.5,100361.0
343,2021-06-11 19:37:00,30.0,68.4,28.419999999999998,100362.6
