,datetime,dhttemp,dhthumd,bmptemp,bmppres
690,2021-06-13 00:58:00,28.2,59.8,27.8,100614.6
691,2021-06-13 01:04:00,28.0,60.0,27.8,100621.4
692,2021-06-13 01:09:00,28.0,60.0,27.8,100622.0
693,2021-06-13 01:14:00,28.0,69.6,27.8,100622.0
694,2021-06-13 01:19:00,28.0,69.8,27.8,100613.6
695,2021-06-13 01:24:00,28.2,59.8,27.8,100611.0
696,2021-06-13 01:29:00,28.0,60.0,27.8,100603.6
697,2021-06-13 01:34:00,28.0,60.0,27.8,100598.8
698,2021-06-13 01:39:00,28.2,82.6,27.8,100592.6
699,2021-06-13 01:44:00,28.2,83.2,27.8,100590.8
700,2021-06-13 01:49:00,28.0,68.0,27.74,100583.8
701,2021-06-13 01:54:00,28.0,72.0,27.7,100572.8
702,2021-06-13 01:59:00,28.0,87.4,27.7,100566.8
703,2021-06-13 02:04:00,28.0,67.6,27.7,100570.4
704,2021-06-13 02:09:00,28.0,61.0,27.7,100561.4
705,2021-06-13 02:14:00,28.0,60.8,27.7,100561.4
706,2021-06-13 02:19:00,28.0,61.0,27.7,100562.6
707,2021-06-13 02:25:00,28.0,61.0,27.7,100560.8
708,2021-06-13 02:30:00,28.0,64.8,27.7,100557.4
709,2021-06-13 02:35:00,28.2,72.8,27.7,100552.6
710,2021-06-13 02:40:00,28.0,71.6,27.639999999999997,100560.2
711,2021-06-13 02:45:00,28.0,81.2,27.6,100565.0
712,2021-06-13 02:50:00,28.0,60.0,27.6,100565.0
713,2021-06-13 02:55:00,28.0,60.0,27.6,100565.2
714,2021-06-13 03:00:00,28.0,60.0,27.6,100557.6
715,2021-06-13 03:05:00,28.6,59.4,27.6,100558.6
716,2021-06-13 03:10:00,28.0,60.0,27.52,100553.4
717,2021-06-13 03:15:00,28.0,60.0,27.5,100544.2
718,2021-06-13 03:20:00,28.0,60.0,27.5,100547.4
719,2021-06-13 03:25:00,28.0,59.8,27.5,100548.0
720,2021-06-13 03:30:00,28.0,60.0,27.5,100543.8
721,2021-06-13 03:35:00,28.0,60.0,27.5,100541.8
722,2021-06-13 03:40:00,28.0,60.0,27.5,100543.2
723,2021-06-13 03:45:00,28.0,60.0,27.5,100547.8
724,2021-06-13 03:51:00,28.0,60.0,27.5,100547.6
725,2021-06-13 03:56:00,28.0,60.0,27.46,100544.8
726,2021-06-13 04:01:00,28.0,60.0,27.4,100547.0
727,2021-06-13 04:06:00,28.0,60.0,27.419999999999998,100544.6
728,2021-06-13 04:11:00,28.0,60.0,27.4,100552.2
729,2021-06-13 04:16:00,28.0,60.0,27.4,100555.0
730,2021-06-13 04:21:00,28.0,60.0,27.32,100555.2
731,2021-06-13 04:26:00,28.0,60.0,27.380000000000003,100565.8
732,2021-06-13 04:31:00,28.0,60.0,27.359999999999996,100577.0
733,2021-06-13 04:36:00,28.0,60.0,27.32,100575.6
734,2021-06-13 04:41:00,28.0,60.0,27.3,100572.2
735,2021-06-13 04:46:00,28.0,60.0,27.3,100574.2
736,2021-06-13 04:51:00,28.0,60.0,27.3,100573.6
737,2021-06-13 04:56:00,28.0,60.0,27.3,100568.6
738,2021-06-13 05:01:00,28.0,60.0,27.3,100570.2
739,2021-06-13 05:06:00,28.0,60.0,27.26,100570.2
740,2021-06-13 05:12:00,28.0,60.0,27.3,100566.4
741,2021-06-13 05:17:00,28.0,60.0,27.259999999999998,100571.2
742,2021-06-13 05:22:00,28.0,60.0,27.2,100570.2
743,2021-06-13 05:27:00,28.0,60.2,27.2,100572.4
744,2021-06-13 05:32:00,28.0,60.6,27.2,100578.8
745,2021-06-13 05:37:00,28.0,60.0,27.2,100590.6
746,2021-06-13 05:42:00,28.0,60.0,27.2,100597.8
747,2021-06-13 05:47:00,28.0,60.0,27.2,100607.8
748,2021-06-13 05:52:00,28.0,60.0,27.2,100620.4
749,2021-06-13 05:57:00,28.0,60.0,27.160000000000004,100616.0
750,2021-06-13 06:02:00,28.0,60.8,27.2,100613.0
751,2021-06-13 06:07:00,28.0,60.2,27.2,100618.8
752,2021-06-13 06:12:00,28.0,60.6,27.18,100616.2
753,2021-06-13 06:17:00,28.0,60.0,27.18,100620.8
754,2021-06-13 06:22:00,28.0,60.2,27.060000000000002,100622.6
755,2021-06-13 06:28:00,27.6,61.0,26.76,100626.8
756,2021-06-13 06:33:00,27.0,62.0,26.68,100634.0
757,2021-06-13 06:38:00,27.0,62.0,26.619999999999997,100642.6
758,2021-06-13 06:43:00,27.0,62.0,26.7,100641.6
759,2021-06-13 06:48:00,27.0,62.0,26.7,100638.6
760,2021-06-13 06:53:00,27.2,62.0,26.8,100652.4
761,2021-06-13 06:58:00,27.8,62.6,26.9,100659.0
762,2021-06-13 07:03:00,28.0,63.0,26.9,100663.6
763,2021-06-13 07:08:00,28.0,62.8,27.0,100670.4
764,2021-06-13 07:13:00,28.0,62.2,27.04,100675.6
765,2021-06-13 07:18:00,28.0,61.6,27.1,100675.0
766,2021-06-13 07:23:00,28.0,61.8,27.159999999999997,100676.6
767,2021-06-13 07:28:00,28.0,62.0,27.24,100675.4
768,2021-06-13 07:33:00,28.0,62.0,27.3,100668.8
769,2021-06-13 07:38:00,28.0,61.6,27.359999999999996,100665.6
770,2021-06-13 07:43:00,28.0,61.4,27.440000000000005,100671.2
771,2021-06-13 07:49:00,28.0,61.0,27.419999999999998,100680.4
772,2021-06-13 07:54:00,28.0,62.0,27.4,100681.2
773,2021-06-13 07:59:00,28.0,62.0,27.48,100680.0
774,2021-06-13 08:04:00,28.0,61.8,27.580000000000002,100686.8
775,2021-06-13 08:09:00,28.0,62.0,27.6,100691.4
776,2021-06-13 08:14:00,28.0,62.0,27.6,100693.0
777,2021-06-13 08:19:00,28.0,62.0,27.78,100686.8
778,2021-06-13 08:24:00,28.0,60.6,27.9,100684.8
779,2021-06-13 08:29:00,28.0,61.0,27.880000000000003,100684.6
780,2021-06-13 08:34:00,29.0,58.8,28.080000000000002,100681.6
781,2021-06-13 08:39:00,28.6,58.0,28.119999999999997,100678.4
782,2021-06-13 08:44:00,28.4,58.2,27.9,100682.0
783,2021-06-13 08:49:00,28.4,58.0,28.0,100684.0
784,2021-06-13 08:54:00,28.0,57.2,27.9,100675.4
785,2021-06-13 08:59:00,28.2,56.2,27.880000000000003,100672.0
786,2021-06-13 09:04:00,28.8,56.2,27.96,100672.4
787,2021-06-13 09:10:00,28.8,57.0,28.2,100669.8
788,2021-06-13 09:15:00,29.0,56.8,28.48,100660.8
789,2021-06-13 09:20:00,29.0,56.4,28.559999999999995,100658.0
790,2021-06-13 09:25:00,29.0,54.2,28.640000000000004,100661.6
791,2021-06-13 09:30:00,29.0,50.6,28.619999999999997,100653.0
792,2021-06-13 09:35:00,29.0,52.0,28.74,100644.8
793,2021-06-13 09:40:00,29.6,51.4,28.940000000000005,100652.4
794,2021-06-13 09:45:00,29.6,53.2,29.02,100656.4
795,2021-06-13 09:50:00,30.0,50.6,29.18,100654.0
796,2021-06-13 09:55:00,30.0,49.8,29.259999999999998,100651.8
797,2021-06-13 10:00:00,30.0,53.8,29.159999999999997,100642.2
798,2021-06-13 10:05:00,30.0,54.6,29.22,100633.4
799,2021-06-13 10:10:00,30.0,53.8,29.439999999999998,100627.0
800,2021-06-13 10:15:00,30.0,50.8,29.660000000000004,100615.0
801,2021-06-13 10:20:00,30.0,47.2,29.979999999999997,100611.4
802,2021-06-13 16:28:00,30.6,42.4,29.9,100402.6
803,2021-06-13 16:33:00,31.0,42.0,29.9,100396.8
804,2021-06-13 16:40:00,30.6,42.6,29.82,100398.0
805,2021-06-13 16:49:00,30.2,45.4,29.619999999999997,100392.8
806,2021-06-13 16:57:00,30.0,50.2,29.339999999999996,100402.2
807,2021-06-13 17:02:00,30.0,52.0,29.419999999999998,100402.6
808,2021-06-13 17:07:00,30.0,52.0,29.419999999999998,100405.6
809,2021-06-13 17:12:00,30.0,52.2,29.3,100411.4
810,2021-06-13 17:17:00,30.0,52.2,29.419999999999998,100418.8
811,2021-06-13 17:22:00,30.0,52.0,29.340000000000003,100420.8
812,2021-06-13 17:29:00,30.0,53.0,29.46,100416.6
813,2021-06-13 17:34:00,30.0,52.0,29.419999999999998,100416.6
814,2021-06-13 17:39:00,30.0,52.6,29.440000000000005,100426.0
815,2021-06-13 17:44:00,30.0,51.6,29.46,100433.8
816,2021-06-13 17:49:00,30.0,50.6,29.420000000000005,100429.0
817,2021-06-13 17:54:00,30.0,51.8,29.4,100436.8
818,2021-06-13 17:59:00,30.0,51.6,29.4,100444.4
819,2021-06-13 18:04:00,30.4,51.0,29.5,100446.0
820,2021-06-13 18:09:00,30.2,51.8,29.5,100456.4
821,2021-06-13 18:14:00,30.0,52.6,29.5,100467.4
822,2021-06-13 18:19:00,30.0,53.2,29.5,100475.6
823,2021-06-13 18:24:00,30.0,54.0,29.5,100480.0
824,2021-06-13 18:29:00,30.0,54.4,29.5,100480.4
825,2021-06-13 18:34:00,30.0,55.6,29.440000000000005,100493.6
826,2021-06-13 18:40:00,30.0,56.0,29.32,100498.6
827,2021-06-13 18:45:00,30.0,56.4,29.160000000000004,100504.0
828,2021-06-13 18:50:00,30.0,58.0,29.28,100508.2
829,2021-06-13 18:55:00,30.0,58.0,29.360000000000003,100514.6
830,2021-06-13 19:00:00,30.0,57.6,29.339999999999996,100525.4
831,2021-06-13 19:05:00,30.0,57.4,29.3,100532.0
832,2021-06-13 19:10:00,30.0,57.6,29.28,100536.4
833,2021-06-13 19:15:00,30.0,57.0,29.26,100543.0
834,2021-06-13 19:20:00,30.0,57.2,29.28,100540.0
835,2021-06-13 19:25:00,30.0,57.4,29.22,100543.6
836,2021-06-13 19:30:00,30.0,57.0,29.1,100541.2
837,2021-06-13 19:35:00,30.0,57.2,29.060000000000002,100544.6
838,2021-06-13 19:40:00,30.0,56.6,29.04,100543.8
839,2021-06-13 19:45:00,30.0,56.6,29.0,100547.2
840,2021-06-13 19:50:00,30.0,54.6,29.160000000000004,100545.8
841,2021-06-13 19:55:00,30.0,53.2,29.2,100540.4
842,2021-06-13 20:00:00,30.0,53.0,29.2,100536.8
843,2021-06-13 20:05:00,30.0,53.0,29.2,100534.0
844,2021-06-13 20:11:00,30.0,52.6,29.2,100540.0
845,2021-06-13 20:16:00,30.0,52.2,29.2,100544.8
846,2021-06-13 20:21:00,30.2,52.2,29.2,100548.4
847,2021-06-13 20:26:00,30.0,52.8,29.2,100555.6
848,2021-06-13 20:31:00,30.0,52.4,29.2,100561.0
849,2021-06-13 20:36:00,30.0,53.0,29.24,100565.2
850,2021-06-13 20:41:00,30.0,54.8,29.4,100567.6
851,2021-06-13 20:46:00,30.0,54.8,29.4,100572.2
852,2021-06-13 20:51:00,30.0,55.0,29.439999999999998,100575.8
853,2021-06-13 20:56:00,30.0,55.0,29.4,100577.0
854,2021-06-13 21:01:00,30.0,55.0,29.4,100586.6
855,2021-06-13 21:06:00,30.0,55.8,29.4,100599.4
856,2021-06-13 21:11:00,30.0,55.8,29.4,100597.0
857,2021-06-13 21:16:00,30.0,56.2,29.32,100599.8
858,2021-06-13 21:21:00,30.0,53.8,29.24,100602.2
859,2021-06-13 21:26:00,30.0,54.8,29.28,100606.0
860,2021-06-13 21:31:00,30.0,56.0,29.3,100615.0
861,2021-06-13 21:36:00,30.0,56.8,29.3,100619.8
862,2021-06-13 21:42:00,30.0,56.6,29.380000000000003,100623.6
863,2021-06-13 21:47:00,30.0,56.8,29.359999999999996,100627.2
864,2021-06-13 21:52:00,30.0,56.2,29.32,100628.4
865,2021-06-13 21:57:00,30.0,56.4,29.360000000000003,100634.0
866,2021-06-13 22:02:00,30.0,57.6,29.419999999999998,100638.0
867,2021-06-13 22:07:00,30.0,57.4,29.32,100634.2
868,2021-06-13 22:12:00,30.0,55.2,29.3,100625.8
869,2021-06-13 22:17:00,30.0,53.6,29.28,100618.0
870,2021-06-13 22:22:00,30.0,53.0,29.22,100613.8
871,2021-06-13 22:27:00,30.2,52.8,29.2,100615.4
872,2021-06-13 22:32:00,30.0,53.8,29.139999999999997,100613.6
873,2021-06-13 22:37:00,30.0,53.0,29.18,100618.0
874,2021-06-13 22:42:00,30.0,53.6,29.18,100614.2
875,2021-06-13 22:47:00,30.0,53.4,29.119999999999997,100615.2
876,2021-06-13 22:52:00,30.0,54.2,29.1,100612.4
877,2021-06-13 22:57:00,30.0,54.0,29.1,100602.0
878,2021-06-13 23:03:00,30.0,55.0,29.1,100607.4
879,2021-06-13 23:08:00,30.0,54.6,29.1,100615.8
880,2021-06-13 23:16:00,30.2,55.2,29.1,100614.2
881,2021-06-13 23:21:00,30.2,56.2,29.0,100609.0
882,2021-06-13 23:26:00,30.0,57.0,29.0,100609.0
883,2021-06-13 23:32:00,30.0,57.2,29.0,100607.8
884,2021-06-13 23:37:00,30.0,57.0,29.0,100607.8
885,2021-06-13 23:42:00,30.0,57.2,29.0,100604.6
886,2021-06-13 23:47:00,30.0,57.2,29.0,100606.8
887,2021-06-13 23:52:00,30.0,57.2,28.940000000000005,100605.8
888,2021-06-13 23:57:00,30.0,57.8,28.9,100600.4
889,2021-06-14 00:02:00,30.0,57.8,28.9,100597.2
890,2021-06-14 00:07:00,30.0,57.8,28.9,100597.2
891,2021-06-14 00:12:00,30.0,57.8,28.9,100595.4
892,2021-06-14 00:17:00,30.0,58.0,28.839999999999996,100594.4
893,2021-06-14 00:22:00,30.0,58.0,28.8,100594.8
894,2021-06-14 00:27:00,30.0,58.0,28.8,100584.6
895,2021-06-14 00:32:00,30.0,58.0,28.8,100574.6
896,2021-06-14 00:37:00,30.0,58.0,28.8,100565.8
897,2021-06-14 00:42:00,30.0,58.0,28.8,100561.6
898,2021-06-14 00:47:00,30.0,58.0,28.8,100559.6
899,2021-06-14 00:53:00,30.0,58.0,28.759999999999998,100558.6
900,2021-06-14 00:58:00,30.0,58.0,28.76,100563.0
901,2021-06-14 01:03:00,30.0,58.0,28.78,100561.2
902,2021-06-14 01:08:00,30.0,57.8,28.8,100556.6
903,2021-06-14 01:13:00,30.0,57.4,28.8,100548.2
904,2021-06-14 01:18:00,30.0,57.4,28.8,100544.8
905,2021-06-14 01:23:00,30.0,57.4,28.82,100538.8
906,2021-06-14 01:28:00,30.0,57.6,28.8,100538.2
907,2021-06-14 01:33:00,30.0,57.6,28.8,100535.2
908,2021-06-14 01:38:00,30.0,57.4,28.8,100535.4
909,2021-06-14 01:43:00,30.0,57.4,28.8,100537.6
910,2021-06-14 01:48:00,30.0,57.4,28.8,100539.8
911,2021-06-14 01:53:00,30.0,57.6,28.8,100540.2
912,2021-06-14 01:58:00,30.0,58.0,28.8,100536.4
913,2021-06-14 02:03:00,30.0,58.0,28.8,100537.6
914,2021-06-14 02:09:00,30.0,58.0,28.76,100532.6
915,2021-06-14 02:14:00,30.0,58.0,28.74,100541.2
916,2021-06-14 02:19:00,30.0,57.8,28.8,100541.0
917,2021-06-14 02:24:00,30.0,57.8,28.8,100536.4
918,2021-06-14 02:29:00,30.0,58.0,28.8,100532.0
919,2021-06-14 02:34:00,30.0,58.0,28.74,100522.2
920,2021-06-14 02:39:00,30.0,58.0,28.72,100515.2
921,2021-06-14 02:44:00,30.0,58.0,28.7,100512.0
922,2021-06-14 02:49:00,30.0,58.0,28.7,100505.8
923,2021-06-14 02:54:00,30.0,58.0,28.7,100504.4
924,2021-06-14 02:59:00,30.0,58.0,28.7,100498.6
925,2021-06-14 03:04:00,30.0,58.0,28.7,100503.0
926,2021-06-14 03:09:00,30.0,58.0,28.7,100516.0
927,2021-06-14 03:14:00,30.0,58.0,28.7,100522.8
928,2021-06-14 03:19:00,30.0,58.0,28.7,100535.8
929,2021-06-14 03:24:00,30.0,58.0,28.659999999999997,100539.8
930,2021-06-14 03:29:00,30.0,58.0,28.6,100537.6
931,2021-06-14 03:34:00,30.0,58.0,28.619999999999997,100536.8
932,2021-06-14 03:40:00,30.0,58.0,28.6,100546.4
933,2021-06-14 03:45:00,30.0,58.0,28.6,100556.6
934,2021-06-14 03:50:00,30.0,58.0,28.6,100561.0
935,2021-06-14 03:55:00,30.0,58.0,28.6,100572.8
936,2021-06-14 04:00:00,30.0,58.0,28.6,100566.6
937,2021-06-14 04:05:00,30.0,58.0,28.580000000000002,100556.2
938,2021-06-14 04:10:00,30.0,58.0,28.5,100542.8
939,2021-06-14 04:15:00,30.0,57.6,28.5,100528.8
940,2021-06-14 04:20:00,30.0,57.4,28.48,100536.0
941,2021-06-14 04:25:00,30.0,57.6,28.5,100554.2
942,2021-06-14 04:30:00,30.0,57.2,28.46,100556.4
943,2021-06-14 04:35:00,30.0,57.2,28.5,100556.0
944,2021-06-14 04:40:00,30.0,57.0,28.48,100562.6
945,2021-06-14 04:45:00,30.0,57.0,28.4,100561.0
946,2021-06-14 04:50:00,30.0,56.4,28.4,100551.2
947,2021-06-14 04:55:00,30.0,56.4,28.4,100543.8
948,2021-06-14 05:01:00,30.0,56.8,28.4,100540.6
949,2021-06-14 05:06:00,30.0,57.0,28.4,100535.0
950,2021-06-14 05:11:00,30.0,56.4,28.359999999999996,100535.0
951,2021-06-14 05:16:00,30.0,56.0,28.3,100528.2
952,2021-06-14 05:21:00,29.8,56.2,28.3,100522.4
953,2021-06-14 05:26:00,30.0,56.2,28.3,100519.6
954,2021-06-14 05:31:00,30.0,56.2,28.26,100521.2
955,2021-06-14 05:36:00,30.0,56.4,28.3,100518.6
956,2021-06-14 05:41:00,30.0,55.6,28.24,100519.4
957,2021-06-14 05:46:00,30.0,56.4,28.22,100524.2
958,2021-06-14 05:51:00,30.0,56.0,28.26,100525.4
959,2021-06-14 05:56:00,29.8,56.2,28.26,100521.8
960,2021-06-14 06:01:00,30.0,56.4,28.28,100521.6
961,2021-06-14 06:06:00,30.0,56.6,28.240000000000002,100519.2
962,2021-06-14 06:11:00,30.0,56.6,28.28,100519.2
963,2021-06-14 06:16:00,30.0,56.4,28.3,100516.4
964,2021-06-14 06:21:00,30.0,56.8,28.26,100512.6
965,2021-06-14 06:27:00,30.0,56.8,28.3,100518.4
966,2021-06-14 06:32:00,30.0,56.6,28.28,100518.2
967,2021-06-14 06:37:00,29.8,56.8,28.24,100511.0
968,2021-06-14 06:42:00,30.0,57.0,28.2,100512.8
969,2021-06-14 06:47:00,30.0,56.8,28.22,100511.4
970,2021-06-14 06:52:00,29.8,56.8,28.2,100507.2
971,2021-06-14 06:57:00,30.0,55.8,28.2,100506.4
972,2021-06-14 07:02:00,30.0,55.8,28.22,100502.8
973,2021-06-14 07:07:00,30.0,55.4,28.22,100506.2
974,2021-06-14 07:12:00,30.0,55.2,28.28,100509.8
975,2021-06-14 07:17:00,30.0,54.8,28.26,100516.2
976,2021-06-14 07:22:00,30.0,54.0,28.24,100520.8
977,2021-06-14 07:27:00,30.0,54.0,28.26,100523.2
978,2021-06-14 07:32:00,30.0,53.6,28.22,100525.2
979,2021-06-14 07:37:00,30.0,53.2,28.2,100518.2
980,2021-06-14 07:42:00,30.0,53.4,28.2,100518.0
981,2021-06-14 07:47:00,29.8,53.0,28.22,100519.0
982,2021-06-14 07:52:00,30.0,53.0,28.2,100518.8
983,2021-06-14 07:58:00,30.0,53.0,28.2,100520.2
984,2021-06-14 08:03:00,30.0,53.0,28.2,100513.8
985,2021-06-14 08:08:00,30.0,53.0,28.22,100506.2
986,2021-06-14 08:13:00,30.0,52.2,28.2,100510.8
987,2021-06-14 08:18:00,30.0,52.6,28.2,100510.4
988,2021-06-14 08:23:00,30.0,52.8,28.28,100507.0
989,2021-06-14 08:28:00,30.0,52.0,28.3,100501.0
990,2021-06-14 08:33:00,30.0,52.0,28.3,100503.4
991,2021-06-14 08:39:00,30.0,52.0,28.3,100497.4
992,2021-06-14 08:44:00,30.0,50.4,28.3,100497.0
993,2021-06-14 08:49:00,30.0,51.6,28.340000000000003,100491.8
994,2021-06-14 08:54:00,30.0,51.2,28.4,100492.4
995,2021-06-14 08:59:00,29.8,49.8,28.4,100484.8
996,2021-06-14 09:04:00,30.0,51.2,28.54,100480.4
997,2021-06-14 09:09:00,30.0,49.8,28.660000000000004,100481.4
998,2021-06-14 09:15:00,30.0,47.0,28.72,100483.0
999,2021-06-14 09:20:00,30.0,48.6,28.8,100479.2
1000,2021-06-14 09:25:00,30.0,49.0,29.0,100479.0
1001,2021-06-14 09:30:00,30.0,49.2,29.059999999999995,100483.2
1002,2021-06-14 09:35:00,30.0,49.8,29.259999999999998,100483.2
1003,2021-06-14 09:40:00,30.0,51.0,29.459999999999997,100487.8
1004,2021-06-14 09:45:00,30.4,46.6,29.839999999999996,100481.0
1005,2021-06-14 09:50:00,31.0,45.0,29.9,100483.4
1006,2021-06-14 09:55:00,30.8,45.4,30.080000000000002,100483.4
1007,2021-06-14 10:00:00,31.0,44.6,30.080000000000002,100480.2
1008,2021-06-14 10:05:00,31.0,46.0,29.9,100475.6
1009,2021-06-14 10:10:00,30.8,45.8,29.859999999999996,100479.6
1010,2021-06-14 10:15:00,31.0,44.6,30.26,100480.6
1011,2021-06-14 10:20:00,31.0,44.6,30.1,100479.8
1012,2021-06-14 10:25:00,31.0,43.6,30.120000000000005,100479.8
1013,2021-06-14 10:30:00,31.0,43.4,30.28,100471.4
1014,2021-06-14 10:35:00,31.2,42.4,30.48,100469.8
1015,2021-06-14 10:40:00,31.0,40.2,30.419999999999998,100464.2
1016,2021-06-14 10:45:00,31.8,39.0,30.68,100460.8
1017,2021-06-14 10:51:00,32.0,39.6,30.68,100459.0
1018,2021-06-14 10:56:00,32.0,38.4,30.820000000000004,100458.4
1019,2021-06-14 11:01:00,32.0,38.2,30.6,100463.8
1020,2021-06-14 11:06:00,32.0,38.4,30.82,100454.6
1021,2021-06-14 11:11:00,32.0,35.8,31.279999999999994,100454.0
1022,2021-06-14 11:16:00,32.4,34.4,31.5,100448.0
1023,2021-06-14 11:21:00,32.4,35.4,31.54,100441.8
1024,2021-06-14 11:26:00,32.2,36.4,31.4,100436.6
1025,2021-06-14 11:31:00,32.8,36.2,31.839999999999996,100435.4
1026,2021-06-14 11:36:00,33.0,35.4,31.839999999999996,100436.0
1027,2021-06-14 11:41:00,33.0,33.2,31.860000000000003,100424.0
1028,2021-06-14 11:46:00,33.0,32.8,31.679999999999996,100423.4
1029,2021-06-14 11:51:00,33.0,32.4,31.839999999999996,100422.4
1030,2021-06-14 11:56:00,33.0,31.4,31.939999999999998,100414.6
1031,2021-06-14 12:01:00,33.0,31.4,32.0,100409.8
1032,2021-06-14 12:06:00,33.0,29.8,32.019999999999996,100408.2
1033,2021-06-14 12:11:00,33.0,30.8,32.0,100409.2
1034,2021-06-14 12:16:00,33.0,31.6,32.260000000000005,100402.2
1035,2021-06-14 12:22:00,33.0,30.4,32.08,100397.2
1036,2021-06-14 12:27:00,33.0,32.2,31.68,100392.2
1037,2021-06-14 12:32:00,33.0,34.0,31.419999999999998,100384.6
1038,2021-06-14 12:37:00,33.0,34.0,31.4,100380.6
