,datetime,dhttemp,dhthumd,bmptemp,bmppres
1039,2021-06-14 12:42:00,33.0,34.8,31.380000000000003,100373.2
1040,2021-06-14 12:47:00,33.0,35.4,31.359999999999996,100371.2
1041,2021-06-14 12:52:00,32.8,34.6,31.359999999999996,100370.0
1042,2021-06-14 12:57:00,33.0,34.4,31.359999999999996,100371.8
1043,2021-06-14 13:02:00,33.0,33.0,31.419999999999998,100361.6
1044,2021-06-14 13:07:00,33.0,33.0,31.4,100364.6
1045,2021-06-14 13:12:00,33.0,33.8,31.4,100362.6
1046,2021-06-14 13:17:00,33.0,32.4,31.5,100352.6
1047,2021-06-14 13:22:00,33.0,29.4,31.5,100350.6
1048,2021-06-14 13:27:00,33.0,28.2,31.48,100345.8
1049,2021-06-14 13:32:00,33.0,26.6,31.5,100339.8
1050,2021-06-14 13:37:00,33.0,27.4,31.5,100331.6
1051,2021-06-14 13:42:00,33.0,28.4,31.5,100316.2
1052,2021-06-14 13:47:00,33.0,30.2,31.639999999999997,100304.2
1053,2021-06-14 13:53:00,33.0,29.2,31.619999999999997,100297.6
1054,2021-06-14 13:58:00,33.0,28.8,31.580000000000002,100295.4
1055,2021-06-14 14:03:00,33.0,27.0,31.76,100303.0
1056,2021-06-14 14:08:00,33.0,27.2,31.82,100303.8
1057,2021-06-14 14:13:00,33.0,28.0,31.839999999999996,100302.6
1058,2021-06-14 14:18:00,33.0,28.6,31.78,100294.0
1059,2021-06-14 14:23:00,33.0,26.2,31.860000000000003,100290.6
1060,2021-06-14 14:28:00,33.0,28.6,31.9,100297.8
1061,2021-06-14 14:33:00,33.0,25.6,31.880000000000003,100293.8
1062,2021-06-14 14:38:00,33.0,22.8,31.840000000000003,100295.4
1063,2021-06-14 14:43:00,33.0,17.2,31.9,100286.2
1064,2021-06-14 14:48:00,33.0,16.8,31.9,100286.6
1065,2021-06-14 14:53:00,33.0,15.4,31.940000000000005,100284.0
1066,2021-06-14 14:58:00,33.0,21.0,31.839999999999996,100280.6
1067,2021-06-14 15:03:00,33.0,22.0,31.839999999999996,100268.6
1068,2021-06-14 15:08:00,33.0,21.0,31.82,100257.2
1069,2021-06-14 15:14:00,33.0,22.4,31.839999999999996,100253.8
1070,2021-06-14 15:19:00,33.0,24.0,31.76,100249.0
1071,2021-06-14 15:24:00,33.0,26.8,31.76,100237.8
1072,2021-06-14 15:29:00,33.0,27.4,31.82,100240.8
1073,2021-06-14 15:34:00,33.0,29.2,31.9,100246.4
1074,2021-06-14 15:39:00,33.0,28.8,31.919999999999998,100261.8
1075,2021-06-14 15:44:00,33.0,30.2,31.919999999999998,100272.4
1076,2021-06-14 15:49:00,33.0,31.0,32.0,100277.8
1077,2021-06-14 15:54:00,33.0,31.2,31.96,100284.4
1078,2021-06-14 15:59:00,33.0,32.6,31.919999999999998,100279.2
1079,2021-06-14 16:04:00,33.0,31.2,31.9,100279.2
1080,2021-06-14 16:09:00,33.0,27.0,31.9,100279.0
1081,2021-06-14 16:14:00,33.0,29.6,31.919999999999998,100271.8
1082,2021-06-14 16:19:00,33.0,30.0,31.8,100273.6
1083,2021-06-14 16:24:00,33.0,29.6,31.839999999999996,100289.0
1084,2021-06-14 16:29:00,32.4,25.8,31.839999999999996,100291.0
1085,2021-06-14 16:34:00,32.2,22.8,31.640000000000004,100284.6
1086,2021-06-14 16:39:00,32.4,23.6,31.7,100286.6
1087,2021-06-14 16:45:00,32.2,24.8,31.660000000000004,100283.6
1088,2021-06-14 16:50:00,32.0,27.4,31.7,100282.8
1089,2021-06-14 16:55:00,32.0,26.2,31.68,100279.0
1090,2021-06-14 17:00:00,32.0,28.4,31.660000000000004,100284.0
1091,2021-06-14 17:05:00,32.2,27.6,31.6,100300.2
1092,2021-06-14 17:10:00,32.0,30.0,31.420000000000005,100307.4
1093,2021-06-14 17:15:00,32.0,28.8,31.380000000000003,100314.4
1094,2021-06-14 17:20:00,32.0,28.6,31.440000000000005,100324.4
1095,2021-06-14 17:25:00,32.0,30.8,31.32,100334.8
1096,2021-06-14 17:30:00,32.0,29.2,31.22,100337.6
1097,2021-06-14 17:35:00,32.0,29.8,30.98,100338.8
1098,2021-06-14 17:40:00,31.6,30.2,30.8,100332.0
1099,2021-06-14 17:45:00,31.6,28.8,30.8,100336.6
1100,2021-06-14 17:50:00,31.4,28.8,30.659999999999997,100338.2
1101,2021-06-14 17:55:00,31.0,29.0,30.6,100343.2
1102,2021-06-14 18:00:00,31.0,32.8,30.82,100341.2
1103,2021-06-14 18:05:00,31.0,36.2,30.660000000000004,100343.2
1104,2021-06-14 18:10:00,31.0,37.2,30.72,100349.4
1105,2021-06-14 18:16:00,31.0,38.6,30.639999999999997,100343.6
1106,2021-06-14 18:21:00,31.0,38.8,30.6,100342.0
1107,2021-06-14 18:26:00,31.0,39.0,30.580000000000002,100342.4
1108,2021-06-14 18:31:00,31.0,39.0,30.6,100344.8
1109,2021-06-14 18:36:00,31.0,39.6,30.6,100343.6
1110,2021-06-14 18:41:00,31.2,40.4,30.52,100351.2
1111,2021-06-14 18:46:00,31.0,41.0,30.559999999999995,100359.6
1112,2021-06-14 18:51:00,31.0,41.8,30.52,100368.0
1113,2021-06-14 18:56:00,31.0,42.0,30.5,100381.4
1114,2021-06-14 19:01:00,31.0,42.0,30.48,100382.8
1115,2021-06-14 19:06:00,31.0,41.6,30.380000000000003,100387.0
1116,2021-06-14 19:11:00,31.0,40.8,30.320000000000004,100387.0
1117,2021-06-14 19:16:00,31.0,41.2,30.4,100384.2
1118,2021-06-14 19:21:00,31.0,41.6,30.359999999999996,100395.2
1119,2021-06-14 19:26:00,31.0,42.4,30.340000000000003,100401.2
1120,2021-06-14 19:31:00,30.8,42.6,30.380000000000003,100406.6
1121,2021-06-14 19:37:00,30.8,42.6,30.159999999999997,100421.0
1122,2021-06-14 19:42:00,31.0,41.4,30.1,100439.0
1123,2021-06-14 19:47:00,31.0,42.0,30.060000000000002,100451.8
1124,2021-06-14 19:52:00,31.0,63.8,30.080000000000002,100462.6
1125,2021-06-14 19:57:00,31.0,58.4,30.02,100469.6
1126,2021-06-14 20:02:00,31.0,74.0,30.0,100476.0
1127,2021-06-14 20:07:00,31.0,63.8,29.98,100488.6
1128,2021-06-14 20:12:00,31.0,63.8,29.9,100490.8
1129,2021-06-14 20:17:00,31.0,52.8,29.940000000000005,100495.0
1130,2021-06-14 20:22:00,31.0,44.2,29.96,100508.8
1131,2021-06-14 20:27:00,30.8,45.0,29.939999999999998,100510.8
1132,2021-06-14 20:32:00,31.0,46.2,30.059999999999995,100519.2
1133,2021-06-14 20:37:00,30.8,49.6,30.259999999999998,100526.2
1134,2021-06-14 20:42:00,31.0,50.4,30.380000000000003,100525.6
1135,2021-06-14 20:47:00,31.0,51.8,30.4,100523.4
1136,2021-06-14 20:52:00,31.0,60.6,30.4,100523.6
1137,2021-06-14 20:58:00,31.0,65.4,30.46,100522.2
1138,2021-06-14 21:03:00,31.0,60.6,30.46,100519.6
1139,2021-06-14 21:08:00,31.0,60.4,30.5,100527.6
1140,2021-06-14 21:13:00,31.0,65.0,30.48,100528.2
1141,2021-06-14 21:18:00,31.2,65.0,30.5,100521.0
1142,2021-06-14 21:23:00,31.8,58.4,30.5,100529.0
1143,2021-06-14 21:28:00,31.6,61.0,30.5,100526.4
1144,2021-06-14 21:33:00,32.0,58.2,30.5,100519.8
1145,2021-06-14 21:38:00,31.4,64.8,30.5,100521.6
1146,2021-06-14 21:43:00,31.8,51.6,30.52,100517.2
1147,2021-06-14 21:48:00,32.0,48.2,30.5,100520.6
1148,2021-06-14 21:53:00,31.8,52.0,30.48,100513.4
1149,2021-06-14 21:58:00,31.8,54.2,30.440000000000005,100513.2
1150,2021-06-14 22:03:00,31.8,47.8,30.4,100511.2
1151,2021-06-14 22:08:00,31.2,62.0,30.4,100511.4
1152,2021-06-14 22:13:00,31.2,63.2,30.380000000000003,100517.8
1153,2021-06-14 22:18:00,31.0,66.2,30.3,100515.4
1154,2021-06-14 22:24:00,31.0,66.4,30.3,100520.6
1155,2021-06-14 22:29:00,31.0,67.2,30.3,100518.4
1156,2021-06-14 22:34:00,31.0,66.2,30.3,100516.0
1157,2021-06-14 22:39:00,31.0,67.0,30.28,100514.4
1158,2021-06-14 22:44:00,31.0,67.0,30.3,100513.4
1159,2021-06-14 22:49:00,31.0,66.8,30.28,100513.4
1160,2021-06-14 22:54:00,31.0,65.8,30.3,100508.8
1161,2021-06-14 22:59:00,31.0,65.4,30.3,100506.2
1162,2021-06-14 23:04:00,31.2,65.2,30.22,100504.0
1163,2021-06-14 23:09:00,31.0,64.0,30.2,100497.6
1164,2021-06-14 23:14:00,31.0,62.2,30.22,100499.8
1165,2021-06-14 23:19:00,31.0,62.4,30.2,100491.8
1166,2021-06-14 23:24:00,31.0,63.8,30.2,100493.4
1167,2021-06-14 23:29:00,31.0,63.8,30.2,100483.4
1168,2021-06-14 23:34:00,31.0,65.8,30.18,100481.8
1169,2021-06-14 23:40:00,31.2,65.0,30.160000000000004,100477.0
1170,2021-06-14 23:45:00,31.0,65.6,30.119999999999997,100472.0
1171,2021-06-14 23:50:00,31.0,67.4,30.1,100475.8
1172,2021-06-14 23:55:00,31.0,67.4,30.1,100473.0
1173,2021-06-15 00:00:00,31.0,66.2,30.1,100466.8
1174,2021-06-15 00:05:00,31.0,60.8,30.1,100457.8
1175,2021-06-15 00:10:00,31.2,58.4,30.080000000000002,100451.4
1176,2021-06-15 00:15:00,31.0,57.2,30.02,100440.2
1177,2021-06-15 00:20:00,31.0,51.2,30.0,100438.0
1178,2021-06-15 00:25:00,31.0,63.4,30.0,100429.6
1179,2021-06-15 00:30:00,31.0,46.4,30.0,100428.4
1180,2021-06-15 00:35:00,31.0,46.6,29.940000000000005,100421.8
1181,2021-06-15 00:40:00,31.0,46.4,29.919999999999998,100414.8
1182,2021-06-15 00:45:00,31.0,52.4,29.9,100412.4
1183,2021-06-15 00:50:00,31.0,65.2,29.9,100402.0
1184,2021-06-15 00:56:00,31.0,66.8,29.9,100398.8
1185,2021-06-15 01:01:00,31.0,66.8,29.9,100392.4
1186,2021-06-15 01:06:00,31.0,65.0,29.880000000000003,100388.4
1187,2021-06-15 01:11:00,31.0,63.0,29.880000000000003,100382.8
1188,2021-06-15 01:16:00,31.0,65.6,29.839999999999996,100377.4
1189,2021-06-15 01:21:00,31.0,64.4,29.8,100372.2
1190,2021-06-15 01:26:00,31.0,60.2,29.8,100375.4
1191,2021-06-15 01:31:00,31.0,56.0,29.8,100372.4
1192,2021-06-15 01:36:00,31.0,69.2,29.8,100362.6
1193,2021-06-15 01:41:00,31.0,73.2,29.8,100367.6
1194,2021-06-15 01:46:00,31.0,68.8,29.8,100364.0
1195,2021-06-15 01:51:00,30.8,68.6,29.78,100362.0
1196,2021-06-15 01:56:00,30.6,70.8,29.78,100359.4
1197,2021-06-15 02:01:00,31.0,69.8,29.7,100362.8
1198,2021-06-15 02:06:00,30.8,71.2,29.7,100359.6
1199,2021-06-15 02:12:00,30.6,69.8,29.7,100359.2
1200,2021-06-15 02:17:00,30.8,62.2,29.7,100352.0
1201,2021-06-15 02:22:00,30.6,69.4,29.7,100352.4
1202,2021-06-15 02:27:00,30.8,67.6,29.639999999999997,100351.4
1203,2021-06-15 02:32:00,30.4,69.4,29.619999999999997,100351.4
1204,2021-06-15 02:37:00,30.4,70.2,29.6,100348.6
1205,2021-06-15 02:42:00,30.8,64.0,29.6,100344.0
1206,2021-06-15 02:47:00,30.2,69.4,29.6,100349.0
1207,2021-06-15 02:52:00,30.0,73.6,29.6,100343.4
1208,2021-06-15 02:57:00,30.2,71.2,29.560000000000002,100341.6
1209,2021-06-15 03:02:00,30.0,69.8,29.5,100343.8
1210,2021-06-15 03:07:00,30.2,72.6,29.5,100351.2
1211,2021-06-15 03:12:00,30.0,69.2,29.5,100345.8
1212,2021-06-15 03:17:00,30.0,69.6,29.5,100350.4
1213,2021-06-15 03:22:00,30.0,71.2,29.48,100353.8
1214,2021-06-15 03:28:00,30.0,65.0,29.4,100355.0
1215,2021-06-15 03:33:00,30.0,52.8,29.4,100349.2
1216,2021-06-15 03:38:00,30.0,53.0,29.4,100348.0
1217,2021-06-15 03:43:00,30.2,52.8,29.4,100348.0
1218,2021-06-15 03:48:00,30.0,53.0,29.4,100336.4
1219,2021-06-15 03:53:00,30.2,67.2,29.4,100336.8
1220,2021-06-15 03:58:00,30.0,79.6,29.380000000000003,100334.0
1221,2021-06-15 04:03:00,30.2,80.4,29.32,100329.2
1222,2021-06-15 04:08:00,30.0,79.4,29.3,100341.6
1223,2021-06-15 04:13:00,30.0,75.2,29.3,100337.0
1224,2021-06-15 04:18:00,30.0,72.6,29.32,100336.2
1225,2021-06-15 04:23:00,30.0,79.8,29.3,100334.8
1226,2021-06-15 04:28:00,30.0,84.2,29.3,100332.4
1227,2021-06-15 04:33:00,30.0,79.4,29.3,100324.0
1228,2021-06-15 04:38:00,30.0,84.6,29.3,100307.8
1229,2021-06-15 04:43:00,30.0,81.6,29.3,100304.4
1230,2021-06-15 04:48:00,30.0,81.2,29.3,100315.8
1231,2021-06-15 04:53:00,30.0,69.4,29.28,100309.4
1232,2021-06-15 04:59:00,30.0,53.8,29.22,100306.6
1233,2021-06-15 05:04:00,30.6,53.4,29.2,100313.6
1234,2021-06-15 05:09:00,30.0,70.0,29.2,100314.2
1235,2021-06-15 05:14:00,30.0,81.8,29.2,100307.2
1236,2021-06-15 05:19:00,30.0,81.4,29.2,100315.0
1237,2021-06-15 05:24:00,30.0,73.2,29.120000000000005,100322.0
1238,2021-06-15 05:29:00,30.0,81.0,29.1,100328.4
1239,2021-06-15 05:34:00,30.0,82.6,29.1,100324.2
1240,2021-06-15 05:39:00,30.0,83.6,29.1,100330.4
1241,2021-06-15 05:44:00,30.0,81.2,29.1,100332.2
1242,2021-06-15 05:49:00,30.0,80.4,29.1,100336.8
1243,2021-06-15 05:54:00,30.0,75.8,28.54,100344.8
1244,2021-06-15 05:59:00,29.0,79.4,28.28,100346.8
1245,2021-06-15 06:04:00,29.0,66.6,28.26,100339.6
1246,2021-06-15 06:09:00,29.0,62.6,28.119999999999997,100345.0
1247,2021-06-15 06:14:00,29.0,63.0,28.060000000000002,100348.6
1248,2021-06-15 06:19:00,29.0,62.6,28.18,100354.4
1249,2021-06-15 06:25:00,29.0,62.0,28.159999999999997,100360.6
1250,2021-06-15 06:30:00,29.0,61.8,28.3,100366.4
1251,2021-06-15 06:35:00,29.0,61.2,28.439999999999998,100369.0
1252,2021-06-15 06:40:00,29.0,61.0,28.5,100375.2
1253,2021-06-15 06:45:00,29.0,61.0,28.48,100379.8
1254,2021-06-15 06:50:00,29.2,60.8,28.46,100383.4
1255,2021-06-15 06:55:00,29.0,60.4,28.48,100383.0
1256,2021-06-15 07:00:00,29.0,59.8,28.54,100384.0
1257,2021-06-15 07:05:00,29.0,59.2,28.54,100392.6
1258,2021-06-15 07:10:00,29.2,59.0,28.640000000000004,100388.6
1259,2021-06-15 07:15:00,29.2,58.4,28.619999999999997,100391.6
1260,2021-06-15 07:20:00,29.2,58.4,28.72,100395.0
1261,2021-06-15 07:25:00,29.4,58.0,28.72,100396.0
1262,2021-06-15 07:30:00,30.0,58.0,28.8,100389.8
1263,2021-06-15 07:35:00,29.8,58.0,28.8,100379.4
1264,2021-06-15 07:40:00,30.0,58.0,28.859999999999996,100382.6
1265,2021-06-15 07:45:00,30.0,57.6,29.02,100385.8
1266,2021-06-15 07:51:00,30.0,57.8,29.1,100377.6
1267,2021-06-15 07:56:00,30.0,56.6,29.159999999999997,100378.8
1268,2021-06-15 08:01:00,30.0,54.8,29.119999999999997,100382.2
1269,2021-06-15 08:06:00,30.0,56.4,29.080000000000002,100381.8
1270,2021-06-15 08:11:00,30.0,75.0,29.2,100383.4
1271,2021-06-15 08:16:00,30.2,75.2,29.2,100379.8
1272,2021-06-15 08:21:00,30.0,54.6,29.2,100380.0
1273,2021-06-15 08:26:00,30.0,60.2,29.140000000000004,100381.4
1274,2021-06-15 08:31:00,30.0,72.8,29.22,100385.8
1275,2021-06-15 08:36:00,30.0,71.2,29.54,100388.0
1276,2021-06-15 08:41:00,30.0,76.4,29.580000000000002,100389.8
1277,2021-06-15 08:46:00,30.0,67.8,29.72,100390.0
1278,2021-06-15 08:51:00,30.0,74.6,29.8,100391.4
1279,2021-06-15 08:56:00,30.0,78.2,29.860000000000003,100392.8
1280,2021-06-15 09:01:00,30.0,78.4,30.0,100387.8
1281,2021-06-15 09:06:00,30.2,78.8,30.0,100384.4
1282,2021-06-15 09:11:00,30.0,77.2,30.0,100389.0
1283,2021-06-15 09:16:00,30.0,77.8,30.140000000000004,100390.4
1284,2021-06-15 09:22:00,30.8,78.4,30.360000000000003,100396.0
1285,2021-06-15 09:27:00,31.0,77.6,30.48,100398.2
1286,2021-06-15 09:32:00,31.0,76.2,30.440000000000005,100404.0
1287,2021-06-15 09:37:00,31.2,72.0,30.359999999999996,100404.0
1288,2021-06-15 09:42:00,31.0,72.0,30.360000000000003,100401.6
1289,2021-06-15 09:47:00,31.0,69.4,30.48,100402.0
1290,2021-06-15 09:52:00,31.2,76.2,30.759999999999998,100400.0
1291,2021-06-15 09:57:00,31.2,75.2,30.839999999999996,100396.8
1292,2021-06-15 10:02:00,31.0,68.8,30.659999999999997,100400.8
1293,2021-06-15 10:07:00,31.0,73.4,30.6,100408.8
1294,2021-06-15 10:12:00,31.0,70.8,30.54,100414.4
1295,2021-06-15 10:17:00,31.0,71.0,30.68,100411.8
1296,2021-06-15 10:22:00,31.0,70.2,30.639999999999997,100413.0
1297,2021-06-15 10:27:00,31.0,70.4,30.52,100414.4
1298,2021-06-15 10:32:00,31.0,62.4,30.7,100404.4
1299,2021-06-15 10:37:00,31.0,56.0,30.7,100399.2
1300,2021-06-15 10:42:00,31.0,60.8,30.6,100396.8
1301,2021-06-15 10:48:00,31.4,69.2,30.74,100392.8
1302,2021-06-15 10:53:00,31.8,66.8,30.98,100390.4
1303,2021-06-15 10:58:00,32.0,50.8,31.1,100388.0
1304,2021-06-15 11:03:00,31.8,74.0,31.0,100387.2
1305,2021-06-15 11:08:00,31.8,76.8,31.04,100392.2
1306,2021-06-15 11:13:00,32.0,73.6,31.1,100388.6
1307,2021-06-15 11:18:00,32.0,70.4,31.140000000000004,100390.8
1308,2021-06-15 11:23:00,32.0,63.4,31.3,100389.2
1309,2021-06-15 11:28:00,32.0,74.0,31.46,100380.8
1310,2021-06-15 11:33:00,32.0,74.0,31.359999999999996,100379.4
1311,2021-06-15 11:38:00,32.0,65.2,31.4,100378.4
1312,2021-06-15 11:43:00,32.0,57.6,31.359999999999996,100371.2
1313,2021-06-15 11:48:00,32.0,81.4,31.419999999999998,100370.6
1314,2021-06-15 11:53:00,32.0,80.8,31.619999999999997,100370.2
1315,2021-06-15 11:58:00,32.0,80.6,31.6,100367.4
1316,2021-06-15 12:03:00,32.2,79.4,31.559999999999995,100357.0
1317,2021-06-15 12:08:00,32.4,77.6,31.560000000000002,100353.2
1318,2021-06-15 12:13:00,32.0,79.4,31.639999999999997,100347.6
1319,2021-06-15 12:19:00,32.0,79.4,31.560000000000002,100343.2
1320,2021-06-15 12:24:00,32.0,80.0,31.439999999999998,100338.2
1321,2021-06-15 12:29:00,32.4,67.8,31.48,100337.8
1322,2021-06-15 12:34:00,32.2,64.6,31.380000000000003,100336.4
1323,2021-06-15 12:39:00,32.6,44.8,31.419999999999998,100333.0
1324,2021-06-15 12:44:00,32.4,56.6,31.419999999999998,100323.2
1325,2021-06-15 12:49:00,32.4,68.6,31.48,100319.0
1326,2021-06-15 12:54:00,32.2,66.6,31.48,100313.4
1327,2021-06-15 12:59:00,32.4,83.4,31.6,100308.0
1328,2021-06-15 13:04:00,32.0,81.8,31.659999999999997,100307.2
1329,2021-06-15 13:09:00,32.0,82.8,31.6,100307.6
1330,2021-06-15 13:14:00,32.0,81.6,31.640000000000004,100303.6
1331,2021-06-15 13:19:00,32.2,83.2,31.7,100304.2
1332,2021-06-15 13:24:00,32.0,83.2,31.880000000000003,100290.4
1333,2021-06-15 13:29:00,32.4,84.0,32.08,100291.0
1334,2021-06-15 13:34:00,32.6,78.8,32.1,100289.2
1335,2021-06-15 13:39:00,32.6,81.4,31.96,100287.2
1336,2021-06-15 13:44:00,32.0,79.8,31.82,100282.0
1337,2021-06-15 13:50:00,32.2,80.0,31.939999999999998,100276.4
1338,2021-06-15 13:55:00,32.8,78.8,32.019999999999996,100266.6
1339,2021-06-15 14:00:00,32.8,73.4,31.98,100257.4
1340,2021-06-15 14:05:00,32.6,67.8,32.08,100252.8
1341,2021-06-15 14:10:00,33.0,82.0,32.1,100246.6
1342,2021-06-15 14:15:00,32.6,78.6,32.12,100238.4
1343,2021-06-15 14:20:00,32.6,73.6,32.160000000000004,100238.2
1344,2021-06-15 14:25:00,33.0,61.6,32.220000000000006,100233.0
1345,2021-06-15 14:30:00,33.0,61.6,31.939999999999998,100232.6
1346,2021-06-15 14:35:00,33.0,65.2,31.840000000000003,100238.8
1347,2021-06-15 14:40:00,33.0,78.4,31.939999999999998,100244.2
1348,2021-06-15 14:45:00,33.0,75.0,32.0,100238.8
1349,2021-06-15 14:50:00,33.4,79.2,31.98,100243.0
1350,2021-06-15 14:55:00,33.0,68.2,32.019999999999996,100246.6
1351,2021-06-15 15:00:00,33.0,66.0,32.0,100242.4
1352,2021-06-15 15:06:00,33.2,78.8,32.0,100233.6
1353,2021-06-15 15:11:00,33.0,56.6,32.04,100233.2
1354,2021-06-15 15:16:00,33.0,37.0,32.019999999999996,100237.4
1355,2021-06-15 15:21:00,33.0,53.6,31.98,100244.0
1356,2021-06-15 15:26:00,33.0,46.4,32.0,100240.8
1357,2021-06-15 15:31:00,33.0,48.6,32.0,100242.6
1358,2021-06-15 15:36:00,33.2,64.4,32.04,100240.2
1359,2021-06-15 15:41:00,33.0,58.2,32.019999999999996,100249.4
1360,2021-06-15 15:46:00,33.0,41.0,32.019999999999996,100251.0
1361,2021-06-15 15:51:00,33.0,44.8,32.0,100251.4
1362,2021-06-15 15:56:00,33.0,56.8,32.0,100253.6
1363,2021-06-15 16:01:00,33.0,59.4,32.0,100247.6
1364,2021-06-15 16:06:00,33.0,67.8,32.0,100249.4
1365,2021-06-15 16:11:00,33.0,74.0,32.0,100248.8
1366,2021-06-15 16:16:00,33.0,68.0,32.0,100257.8
1367,2021-06-15 16:21:00,33.0,58.8,32.0,100260.4
1368,2021-06-15 16:26:00,33.0,69.4,31.939999999999998,100258.6
1369,2021-06-15 16:31:00,32.8,66.2,32.059999999999995,100243.8
1370,2021-06-15 16:37:00,33.0,67.6,32.08,100241.8
1371,2021-06-15 16:42:00,32.6,69.4,32.059999999999995,100240.0
